time,ap,inter,util,noise,cl
2019-05-31 17:00:00+1000,adam-9800-ap,22.0,8.0,-85.0,99.0
2019-05-31 17:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 17:00:00+1000,pnp3802,13.0,6.0,-86.0,85.0
2019-05-31 17:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 17:15:00+1000,adam-9800-ap,6.0,6.0,-86.0,99.0
2019-05-31 17:15:00+1000,pnp3802,11.0,4.0,-79.0,93.0
2019-05-31 17:30:00+1000,adam-9800-ap,6.0,6.0,-88.0,98.0
2019-05-31 17:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 17:30:00+1000,pnp3802,11.0,4.0,-84.0,83.0
2019-05-31 17:45:00+1000,adam-9800-ap,3.0,3.0,-84.0,99.0
2019-05-31 17:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 17:45:00+1000,pnp3802,11.0,4.0,-84.0,87.0
2019-05-31 18:00:00+1000,adam-9800-ap,3.0,3.0,-86.0,98.0
2019-05-31 18:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 18:00:00+1000,pnp3802,10.0,4.0,-86.0,89.0
2019-05-31 18:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 18:15:00+1000,pnp3802,11.0,4.0,-86.0,96.0
2019-05-31 18:15:00+1000,adam-9800-ap,3.0,3.0,-61.0,99.0
2019-05-31 18:30:00+1000,adam-9800-ap,3.0,3.0,-84.0,98.0
2019-05-31 18:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 18:30:00+1000,pnp3802,11.0,4.0,-86.0,88.0
2019-05-31 18:45:00+1000,adam-9800-ap,3.0,3.0,-87.0,99.0
2019-05-31 18:45:00+1000,pnp3802,11.0,4.0,-84.0,82.0
2019-05-31 18:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 19:00:00+1000,adam-9800-ap,5.0,4.0,-86.0,98.0
2019-05-31 19:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 19:00:00+1000,pnp3802,10.0,3.0,-91.0,79.0
2019-05-31 19:15:00+1000,pnp3802,11.0,4.0,-87.0,85.0
2019-05-31 19:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 19:15:00+1000,adam-9800-ap,5.0,4.0,-87.0,99.0
2019-05-31 19:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 19:30:00+1000,adam-9800-ap,4.0,4.0,-86.0,98.0
2019-05-31 19:30:00+1000,pnp3802,11.0,4.0,-85.0,81.0
2019-05-31 19:45:00+1000,pnp3802,20.0,4.0,-87.0,73.0
2019-05-31 19:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 19:45:00+1000,adam-9800-ap,4.0,4.0,-63.0,99.0
2019-05-31 20:00:00+1000,adam-9800-ap,3.0,3.0,-84.0,98.0
2019-05-31 20:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 20:00:00+1000,pnp3802,10.0,3.0,-85.0,81.0
2019-05-31 20:15:00+1000,pnp3802,14.0,4.0,-85.0,83.0
2019-05-31 20:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 20:15:00+1000,adam-9800-ap,4.0,4.0,-84.0,99.0
2019-05-31 20:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 20:30:00+1000,adam-9800-ap,4.0,4.0,-85.0,98.0
2019-05-31 20:30:00+1000,pnp3802,11.0,3.0,-85.0,82.0
2019-05-31 20:45:00+1000,pnp3802,32.0,4.0,-88.0,83.0
2019-05-31 20:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 20:45:00+1000,adam-9800-ap,10.0,10.0,-84.0,98.0
2019-05-31 21:00:00+1000,adam-9800-ap,4.0,4.0,-86.0,98.0
2019-05-31 21:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 21:00:00+1000,pnp3802,10.0,3.0,-88.0,91.0
2019-05-31 21:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 21:15:00+1000,adam-9800-ap,6.0,6.0,-82.0,99.0
2019-05-31 21:15:00+1000,pnp3802,28.0,4.0,-83.0,93.0
2019-05-31 21:30:00+1000,pnp3802,10.0,4.0,-84.0,93.0
2019-05-31 21:30:00+1000,adam-9800-ap,3.0,3.0,-87.0,98.0
2019-05-31 21:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 21:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 21:45:00+1000,pnp3802,15.0,8.0,-91.0,85.0
2019-05-31 21:45:00+1000,adam-9800-ap,12.0,5.0,-80.0,99.0
2019-05-31 22:00:00+1000,pnp3802,10.0,4.0,-86.0,91.0
2019-05-31 22:00:00+1000,adam-9800-ap,3.0,3.0,-90.0,98.0
2019-05-31 22:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 22:15:00+1000,adam-9800-ap,20.0,8.0,-87.0,99.0
2019-05-31 22:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 22:15:00+1000,pnp3802,26.0,5.0,-80.0,78.0
2019-05-31 22:30:00+1000,pnp3802,10.0,4.0,-90.0,84.0
2019-05-31 22:30:00+1000,adam-9800-ap,9.0,2.0,-85.0,98.0
2019-05-31 22:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 22:45:00+1000,pnp3802,12.0,6.0,-84.0,79.0
2019-05-31 22:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 22:45:00+1000,adam-9800-ap,5.0,3.0,-85.0,99.0
2019-05-31 23:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 23:00:00+1000,adam-9800-ap,3.0,3.0,-85.0,99.0
2019-05-31 23:00:00+1000,pnp3802,10.0,3.0,-84.0,84.0
2019-05-31 23:15:00+1000,pnp3802,15.0,9.0,-86.0,90.0
2019-05-31 23:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 23:15:00+1000,adam-9800-ap,13.0,3.0,-80.0,99.0
2019-05-31 23:30:00+1000,adam-9800-ap,7.0,1.0,-85.0,98.0
2019-05-31 23:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 23:30:00+1000,pnp3802,10.0,4.0,-84.0,81.0
2019-05-31 23:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-05-31 23:45:00+1000,adam-9800-ap,34.0,2.0,-86.0,99.0
2019-05-31 23:45:00+1000,pnp3802,16.0,9.0,-86.0,79.0
2019-06-01 00:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 00:00:00+1000,pnp3802,10.0,4.0,-91.0,97.0
2019-06-01 00:00:00+1000,adam-9800-ap,9.0,2.0,-77.0,98.0
2019-06-01 00:15:00+1000,adam-9800-ap,33.0,2.0,-85.0,99.0
2019-06-01 00:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 00:15:00+1000,pnp3802,13.0,7.0,-77.0,96.0
2019-06-01 00:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 00:30:00+1000,adam-9800-ap,5.0,3.0,-82.0,99.0
2019-06-01 00:30:00+1000,pnp3802,10.0,4.0,-83.0,95.0
2019-06-01 00:45:00+1000,adam-9800-ap,24.0,3.0,-87.0,99.0
2019-06-01 00:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 00:45:00+1000,pnp3802,12.0,6.0,-86.0,89.0
2019-06-01 01:00:00+1000,adam-9800-ap,8.0,2.0,-86.0,98.0
2019-06-01 01:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 01:00:00+1000,pnp3802,10.0,5.0,-84.0,94.0
2019-06-01 01:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 01:15:00+1000,adam-9800-ap,4.0,4.0,-86.0,99.0
2019-06-01 01:15:00+1000,pnp3802,12.0,4.0,-52.0,94.0
2019-06-01 01:30:00+1000,adam-9800-ap,5.0,3.0,-90.0,98.0
2019-06-01 01:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 01:30:00+1000,pnp3802,10.0,3.0,-79.0,93.0
2019-06-01 01:45:00+1000,pnp3802,13.0,5.0,-85.0,88.0
2019-06-01 01:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 01:45:00+1000,adam-9800-ap,16.0,3.0,-85.0,99.0
2019-06-01 02:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 02:00:00+1000,adam-9800-ap,4.0,4.0,-88.0,98.0
2019-06-01 02:00:00+1000,pnp3802,10.0,4.0,-86.0,95.0
2019-06-01 02:15:00+1000,pnp3802,23.0,3.0,-85.0,99.0
2019-06-01 02:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 02:15:00+1000,adam-9800-ap,5.0,5.0,-69.0,98.0
2019-06-01 02:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 02:30:00+1000,adam-9800-ap,3.0,3.0,-82.0,99.0
2019-06-01 02:30:00+1000,pnp3802,10.0,3.0,-84.0,94.0
2019-06-01 02:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 02:45:00+1000,adam-9800-ap,5.0,5.0,-85.0,99.0
2019-06-01 02:45:00+1000,pnp3802,13.0,5.0,-86.0,88.0
2019-06-01 03:00:00+1000,adam-9800-ap,5.0,4.0,-86.0,99.0
2019-06-01 03:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 03:00:00+1000,pnp3802,11.0,4.0,-87.0,91.0
2019-06-01 03:15:00+1000,adam-9800-ap,22.0,3.0,-87.0,98.0
2019-06-01 03:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 03:15:00+1000,pnp3802,12.0,5.0,-84.0,99.0
2019-06-01 03:30:00+1000,adam-9800-ap,4.0,4.0,-88.0,99.0
2019-06-01 03:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 03:30:00+1000,pnp3802,10.0,3.0,-86.0,93.0
2019-06-01 03:45:00+1000,pnp3802,11.0,4.0,-81.0,88.0
2019-06-01 03:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 03:45:00+1000,adam-9800-ap,4.0,4.0,-68.0,98.0
2019-06-01 04:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 04:00:00+1000,pnp3802,10.0,4.0,-83.0,79.0
2019-06-01 04:00:00+1000,adam-9800-ap,3.0,3.0,-82.0,99.0
2019-06-01 04:15:00+1000,adam-9800-ap,3.0,3.0,-85.0,98.0
2019-06-01 04:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 04:15:00+1000,pnp3802,12.0,5.0,-84.0,82.0
2019-06-01 04:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 04:30:00+1000,pnp3802,10.0,3.0,-84.0,97.0
2019-06-01 04:30:00+1000,adam-9800-ap,5.0,4.0,-70.0,99.0
2019-06-01 04:45:00+1000,adam-9800-ap,18.0,3.0,-86.0,99.0
2019-06-01 04:45:00+1000,pnp3802,12.0,5.0,-85.0,93.0
2019-06-01 04:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 05:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 05:00:00+1000,adam-9800-ap,4.0,4.0,-90.0,99.0
2019-06-01 05:00:00+1000,pnp3802,11.0,4.0,-86.0,94.0
2019-06-01 05:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 05:15:00+1000,pnp3802,23.0,16.0,-86.0,90.0
2019-06-01 05:15:00+1000,adam-9800-ap,4.0,4.0,-70.0,98.0
2019-06-01 05:30:00+1000,adam-9800-ap,3.0,3.0,-90.0,99.0
2019-06-01 05:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 05:30:00+1000,pnp3802,11.0,4.0,-86.0,92.0
2019-06-01 05:45:00+1000,adam-9800-ap,3.0,3.0,-86.0,98.0
2019-06-01 05:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 05:45:00+1000,pnp3802,10.0,3.0,-85.0,94.0
2019-06-01 06:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 06:00:00+1000,adam-9800-ap,5.0,4.0,-88.0,99.0
2019-06-01 06:00:00+1000,pnp3802,10.0,3.0,-86.0,92.0
2019-06-01 06:15:00+1000,adam-9800-ap,7.0,6.0,-86.0,98.0
2019-06-01 06:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 06:15:00+1000,pnp3802,10.0,3.0,-86.0,90.0
2019-06-01 06:30:00+1000,adam-9800-ap,4.0,4.0,-86.0,99.0
2019-06-01 06:30:00+1000,pnp3802,10.0,3.0,-84.0,91.0
2019-06-01 06:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 06:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 06:45:00+1000,adam-9800-ap,3.0,3.0,-89.0,99.0
2019-06-01 06:45:00+1000,pnp3802,10.0,4.0,-85.0,87.0
2019-06-01 07:00:00+1000,pnp3802,17.0,11.0,-91.0,83.0
2019-06-01 07:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 07:00:00+1000,adam-9800-ap,3.0,3.0,-85.0,99.0
2019-06-01 07:15:00+1000,adam-9800-ap,3.0,3.0,-83.0,98.0
2019-06-01 07:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 07:15:00+1000,pnp3802,12.0,5.0,-86.0,80.0
2019-06-01 07:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 07:30:00+1000,adam-9800-ap,5.0,4.0,-87.0,99.0
2019-06-01 07:30:00+1000,pnp3802,11.0,4.0,-85.0,93.0
2019-06-01 07:45:00+1000,pnp3802,10.0,3.0,-84.0,95.0
2019-06-01 07:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 07:45:00+1000,adam-9800-ap,5.0,4.0,-85.0,98.0
2019-06-01 08:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 08:00:00+1000,adam-9800-ap,3.0,3.0,-81.0,99.0
2019-06-01 08:00:00+1000,pnp3802,9.0,3.0,-85.0,97.0
2019-06-01 08:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 08:15:00+1000,adam-9800-ap,4.0,4.0,-83.0,98.0
2019-06-01 08:15:00+1000,pnp3802,10.0,4.0,-86.0,89.0
2019-06-01 08:30:00+1000,adam-9800-ap,3.0,3.0,-86.0,99.0
2019-06-01 08:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 08:30:00+1000,pnp3802,11.0,4.0,-79.0,89.0
2019-06-01 08:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 08:45:00+1000,adam-9800-ap,3.0,3.0,-85.0,98.0
2019-06-01 08:45:00+1000,pnp3802,10.0,4.0,-84.0,85.0
2019-06-01 09:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 09:00:00+1000,adam-9800-ap,4.0,4.0,-87.0,99.0
2019-06-01 09:00:00+1000,pnp3802,11.0,4.0,-86.0,93.0
2019-06-01 09:15:00+1000,adam-9800-ap,4.0,4.0,-85.0,98.0
2019-06-01 09:15:00+1000,pnp3802,20.0,4.0,-84.0,91.0
2019-06-01 09:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 09:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 09:30:00+1000,pnp3802,10.0,3.0,-84.0,87.0
2019-06-01 09:30:00+1000,adam-9800-ap,3.0,3.0,-79.0,99.0
2019-06-01 09:45:00+1000,adam-9800-ap,4.0,4.0,-90.0,98.0
2019-06-01 09:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 09:45:00+1000,pnp3802,17.0,4.0,-84.0,72.0
2019-06-01 10:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 10:00:00+1000,pnp3802,10.0,3.0,-86.0,85.0
2019-06-01 10:00:00+1000,adam-9800-ap,5.0,4.0,-78.0,99.0
2019-06-01 10:15:00+1000,adam-9800-ap,5.0,4.0,-83.0,98.0
2019-06-01 10:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 10:15:00+1000,pnp3802,11.0,4.0,-86.0,83.0
2019-06-01 10:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 10:30:00+1000,adam-9800-ap,5.0,4.0,-85.0,99.0
2019-06-01 10:30:00+1000,pnp3802,10.0,3.0,-85.0,81.0
2019-06-01 10:45:00+1000,adam-9800-ap,5.0,3.0,-90.0,99.0
2019-06-01 10:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 10:45:00+1000,pnp3802,10.0,3.0,-80.0,86.0
2019-06-01 11:00:00+1000,adam-9800-ap,3.0,3.0,-84.0,99.0
2019-06-01 11:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 11:00:00+1000,pnp3802,11.0,4.0,-89.0,89.0
2019-06-01 11:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 11:15:00+1000,adam-9800-ap,4.0,4.0,-86.0,98.0
2019-06-01 11:15:00+1000,pnp3802,11.0,4.0,-85.0,80.0
2019-06-01 11:30:00+1000,pnp3802,27.0,3.0,-86.0,85.0
2019-06-01 11:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 11:30:00+1000,adam-9800-ap,3.0,3.0,-84.0,99.0
2019-06-01 11:45:00+1000,adam-9800-ap,3.0,3.0,-84.0,98.0
2019-06-01 11:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 11:45:00+1000,pnp3802,11.0,4.0,-83.0,87.0
2019-06-01 12:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 12:00:00+1000,pnp3802,31.0,14.0,-85.0,95.0
2019-06-01 12:00:00+1000,adam-9800-ap,7.0,6.0,-69.0,99.0
2019-06-01 12:15:00+1000,adam-9800-ap,5.0,4.0,-82.0,98.0
2019-06-01 12:15:00+1000,pnp3802,10.0,3.0,-85.0,94.0
2019-06-01 12:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 12:30:00+1000,adam-9800-ap,21.0,5.0,-84.0,99.0
2019-06-01 12:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 12:30:00+1000,pnp3802,13.0,6.0,-87.0,91.0
2019-06-01 12:45:00+1000,pnp3802,11.0,3.0,-85.0,86.0
2019-06-01 12:45:00+1000,adam-9800-ap,4.0,4.0,-91.0,98.0
2019-06-01 12:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 13:00:00+1000,adam-9800-ap,3.0,3.0,-86.0,99.0
2019-06-01 13:00:00+1000,pnp3802,10.0,3.0,-83.0,88.0
2019-06-01 13:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 13:15:00+1000,pnp3802,11.0,4.0,-85.0,85.0
2019-06-01 13:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 13:15:00+1000,adam-9800-ap,3.0,3.0,-91.0,98.0
2019-06-01 13:30:00+1000,pnp3802,10.0,3.0,-93.0,86.0
2019-06-01 13:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 13:30:00+1000,adam-9800-ap,5.0,4.0,-80.0,99.0
2019-06-01 13:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 13:45:00+1000,pnp3802,11.0,4.0,-87.0,80.0
2019-06-01 13:45:00+1000,adam-9800-ap,5.0,4.0,-69.0,98.0
2019-06-01 14:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 14:00:00+1000,adam-9800-ap,6.0,6.0,-87.0,99.0
2019-06-01 14:00:00+1000,pnp3802,15.0,4.0,-86.0,81.0
2019-06-01 14:15:00+1000,adam-9800-ap,4.0,4.0,-82.0,98.0
2019-06-01 14:15:00+1000,pnp3802,23.0,16.0,-88.0,87.0
2019-06-01 14:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 14:30:00+1000,adam-9800-ap,3.0,3.0,-86.0,99.0
2019-06-01 14:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 14:30:00+1000,pnp3802,11.0,4.0,-85.0,80.0
2019-06-01 14:45:00+1000,pnp3802,11.0,3.0,-86.0,83.0
2019-06-01 14:45:00+1000,adam-9800-ap,4.0,4.0,-84.0,98.0
2019-06-01 14:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 15:00:00+1000,adam-9800-ap,5.0,4.0,-86.0,99.0
2019-06-01 15:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 15:00:00+1000,pnp3802,11.0,4.0,-87.0,81.0
2019-06-01 15:15:00+1000,pnp3802,22.0,15.0,-88.0,91.0
2019-06-01 15:15:00+1000,adam-9800-ap,5.0,4.0,-87.0,98.0
2019-06-01 15:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 15:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 15:30:00+1000,adam-9800-ap,4.0,4.0,-89.0,99.0
2019-06-01 15:30:00+1000,pnp3802,10.0,3.0,-87.0,80.0
2019-06-01 15:45:00+1000,adam-9800-ap,4.0,4.0,-91.0,98.0
2019-06-01 15:45:00+1000,pnp3802,10.0,3.0,-85.0,90.0
2019-06-01 15:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 16:00:00+1000,adam-9800-ap,3.0,3.0,-87.0,99.0
2019-06-01 16:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 16:00:00+1000,pnp3802,11.0,4.0,-71.0,89.0
2019-06-01 16:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 16:15:00+1000,pnp3802,11.0,4.0,-82.0,81.0
2019-06-01 16:15:00+1000,adam-9800-ap,3.0,3.0,-85.0,98.0
2019-06-01 16:30:00+1000,adam-9800-ap,5.0,4.0,-86.0,99.0
2019-06-01 16:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 16:30:00+1000,pnp3802,10.0,3.0,-85.0,77.0
2019-06-01 16:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 16:45:00+1000,adam-9800-ap,5.0,4.0,-86.0,98.0
2019-06-01 16:45:00+1000,pnp3802,11.0,3.0,-84.0,85.0
2019-06-01 17:00:00+1000,adam-9800-ap,4.0,4.0,-91.0,99.0
2019-06-01 17:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 17:00:00+1000,pnp3802,11.0,4.0,-88.0,86.0
2019-06-01 17:15:00+1000,pnp3802,11.0,4.0,-87.0,90.0
2019-06-01 17:15:00+1000,adam-9800-ap,4.0,4.0,-92.0,98.0
2019-06-01 17:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 17:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 17:30:00+1000,pnp3802,11.0,4.0,-85.0,83.0
2019-06-01 17:30:00+1000,adam-9800-ap,3.0,3.0,-77.0,99.0
2019-06-01 17:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 17:45:00+1000,pnp3802,11.0,4.0,-86.0,80.0
2019-06-01 17:45:00+1000,adam-9800-ap,3.0,3.0,-66.0,98.0
2019-06-01 18:00:00+1000,adam-9800-ap,6.0,5.0,-84.0,99.0
2019-06-01 18:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 18:00:00+1000,pnp3802,11.0,4.0,-85.0,86.0
2019-06-01 18:15:00+1000,pnp3802,11.0,4.0,-85.0,86.0
2019-06-01 18:15:00+1000,adam-9800-ap,5.0,4.0,-86.0,98.0
2019-06-01 18:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 18:30:00+1000,pnp3802,34.0,3.0,-91.0,91.0
2019-06-01 18:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 18:30:00+1000,adam-9800-ap,5.0,5.0,-75.0,99.0
2019-06-01 18:45:00+1000,pnp3802,10.0,3.0,-85.0,89.0
2019-06-01 18:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 18:45:00+1000,adam-9800-ap,3.0,3.0,-86.0,98.0
2019-06-01 19:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 19:00:00+1000,adam-9800-ap,10.0,10.0,-86.0,99.0
2019-06-01 19:00:00+1000,pnp3802,34.0,3.0,-85.0,90.0
2019-06-01 19:15:00+1000,adam-9800-ap,3.0,3.0,-86.0,98.0
2019-06-01 19:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 19:15:00+1000,pnp3802,10.0,3.0,-86.0,84.0
2019-06-01 19:30:00+1000,adam-9800-ap,7.0,6.0,-87.0,99.0
2019-06-01 19:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 19:30:00+1000,pnp3802,10.0,4.0,-86.0,95.0
2019-06-01 19:45:00+1000,adam-9800-ap,5.0,3.0,-94.0,98.0
2019-06-01 19:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 19:45:00+1000,pnp3802,10.0,3.0,-86.0,96.0
2019-06-01 20:00:00+1000,pnp3802,20.0,7.0,-93.0,95.0
2019-06-01 20:00:00+1000,adam-9800-ap,4.0,4.0,-93.0,99.0
2019-06-01 20:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 20:15:00+1000,pnp3802,10.0,3.0,-87.0,94.0
2019-06-01 20:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 20:15:00+1000,adam-9800-ap,4.0,4.0,-80.0,98.0
2019-06-01 20:30:00+1000,pnp3802,30.0,3.0,-86.0,88.0
2019-06-01 20:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 20:30:00+1000,adam-9800-ap,8.0,8.0,-89.0,99.0
2019-06-01 20:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 20:45:00+1000,adam-9800-ap,3.0,3.0,-91.0,98.0
2019-06-01 20:45:00+1000,pnp3802,10.0,4.0,-59.0,95.0
2019-06-01 21:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 21:00:00+1000,adam-9800-ap,11.0,10.0,-87.0,99.0
2019-06-01 21:00:00+1000,pnp3802,39.0,17.0,-80.0,87.0
2019-06-01 21:15:00+1000,adam-9800-ap,7.0,5.0,-85.0,98.0
2019-06-01 21:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 21:15:00+1000,pnp3802,39.0,17.0,-85.0,95.0
2019-06-01 21:30:00+1000,pnp3802,12.0,5.0,-85.0,80.0
2019-06-01 21:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 21:30:00+1000,adam-9800-ap,6.0,6.0,-85.0,99.0
2019-06-01 21:45:00+1000,adam-9800-ap,21.0,5.0,-82.0,98.0
2019-06-01 21:45:00+1000,pnp3802,14.0,6.0,-85.0,78.0
2019-06-01 21:45:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 22:00:00+1000,adam-9800-ap,10.0,4.0,-85.0,99.0
2019-06-01 22:00:00+1000,pnp3802,15.0,8.0,-84.0,86.0
2019-06-01 22:00:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 22:15:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 22:15:00+1000,pnp3802,13.0,6.0,-82.0,87.0
2019-06-01 22:15:00+1000,adam-9800-ap,22.0,4.0,-80.0,98.0
2019-06-01 22:30:00+1000,pnp1852,0.0,0.0,-1,-1
2019-06-01 22:30:00+1000,adam-9800-ap,30.0,4.0,-84.0,99.0
2019-06-01 22:30:00+1000,pnp3802,14.0,7.0,-86.0,86.0
2019-06-01 22:45:00+1000,adam-9800-ap,8.0,3.0,-83.0,98.0
